user_id,age,gender,location,membership,registration_date
U02366,60,M,North,Basic,2021-01-29 04:00:00
U02367,40,M,North,Premium,2021-01-29 08:00:00
U02368,44,F,South,Premium,2021-01-29 12:00:00
U02369,62,M,East,Basic,2021-01-29 16:00:00
U02370,54,Other,North,Basic,2021-01-29 20:00:00
U02371,23,M,South,Premium,2021-01-30 00:00:00
U02372,18,M,South,Basic,2021-01-30 04:00:00
U02373,23,F,South,Basic,2021-01-30 08:00:00
U02374,67,F,North,Premium,2021-01-30 12:00:00
U02375,39,M,East,Basic,2021-01-30 16:00:00
U02376,58,F,North,Premium,2021-01-30 20:00:00
U02377,41,F,West,VIP,2021-01-31 00:00:00
U02378,42,F,West,Basic,2021-01-31 04:00:00
U02379,32,M,North,Premium,2021-01-31 08:00:00
U02380,43,M,East,Basic,2021-01-31 12:00:00
U02381,25,F,South,Premium,2021-01-31 16:00:00
U02382,68,F,West,Premium,2021-01-31 20:00:00
U02383,41,F,West,Basic,2021-02-01 00:00:00
U02384,65,M,North,Basic,2021-02-01 04:00:00
U02385,55,M,West,Basic,2021-02-01 08:00:00
U02386,23,F,West,Basic,2021-02-01 12:00:00
U02387,52,M,South,VIP,2021-02-01 16:00:00
U02388,59,M,South,Basic,2021-02-01 20:00:00
U02389,18,M,East,Basic,2021-02-02 00:00:00
U02390,63,F,West,Basic,2021-02-02 04:00:00
U02391,53,M,East,Basic,2021-02-02 08:00:00
U02392,29,F,East,Premium,2021-02-02 12:00:00
U02393,55,F,South,Basic,2021-02-02 16:00:00
U02394,28,F,South,Premium,2021-02-02 20:00:00
U02395,29,M,North,Premium,2021-02-03 00:00:00
U02396,59,M,South,Basic,2021-02-03 04:00:00
U02397,67,F,East,Basic,2021-02-03 08:00:00
U02398,56,F,West,Basic,2021-02-03 12:00:00
U02399,24,F,East,Basic,2021-02-03 16:00:00
U02400,28,F,East,Basic,2021-02-03 20:00:00
U02401,53,F,East,VIP,2021-02-04 00:00:00
U02402,69,F,South,VIP,2021-02-04 04:00:00
U02403,48,M,East,Basic,2021-02-04 08:00:00
U02404,50,M,North,Basic,2021-02-04 12:00:00
U02405,30,F,West,Basic,2021-02-04 16:00:00
U02406,35,M,South,Premium,2021-02-04 20:00:00
U02407,58,F,East,Basic,2021-02-05 00:00:00
U02408,41,M,North,Basic,2021-02-05 04:00:00
U02409,26,F,West,Basic,2021-02-05 08:00:00
U02410,48,M,East,Premium,2021-02-05 12:00:00
U02411,58,M,West,Basic,2021-02-05 16:00:00
U02412,27,Other,South,Basic,2021-02-05 20:00:00
U02413,19,M,South,Basic,2021-02-06 00:00:00
U02414,55,M,North,Basic,2021-02-06 04:00:00
U02415,32,M,South,VIP,2021-02-06 08:00:00
U02416,20,F,North,Basic,2021-02-06 12:00:00
U02417,60,F,East,Basic,2021-02-06 16:00:00
U02418,48,F,West,VIP,2021-02-06 20:00:00
U02419,23,M,South,Basic,2021-02-07 00:00:00
U02420,20,F,West,Basic,2021-02-07 04:00:00
U02421,28,M,West,Premium,2021-02-07 08:00:00
U02422,32,F,East,Premium,2021-02-07 12:00:00
U02423,62,F,East,Basic,2021-02-07 16:00:00
U02424,69,F,South,Premium,2021-02-07 20:00:00
U02425,45,F,East,Premium,2021-02-08 00:00:00
U02426,27,F,West,Basic,2021-02-08 04:00:00
U02427,55,F,North,Basic,2021-02-08 08:00:00
U02428,64,M,North,Basic,2021-02-08 12:00:00
U02429,67,F,North,VIP,2021-02-08 16:00:00
U02430,67,M,South,VIP,2021-02-08 20:00:00
U02431,24,M,East,Basic,2021-02-09 00:00:00
U02432,32,M,East,Basic,2021-02-09 04:00:00
U02433,35,M,East,Basic,2021-02-09 08:00:00
U02434,35,M,East,Basic,2021-02-09 12:00:00
U02435,69,F,West,Basic,2021-02-09 16:00:00
U02436,58,M,North,Basic,2021-02-09 20:00:00
U02437,41,M,West,Basic,2021-02-10 00:00:00
U02438,19,F,South,Basic,2021-02-10 04:00:00
U02439,57,M,North,Premium,2021-02-10 08:00:00
U02440,37,F,North,Premium,2021-02-10 12:00:00
U02441,51,F,West,Premium,2021-02-10 16:00:00
U02442,60,F,South,Basic,2021-02-10 20:00:00
U02443,43,F,South,Premium,2021-02-11 00:00:00
U02444,24,M,North,VIP,2021-02-11 04:00:00
U02445,55,M,East,Basic,2021-02-11 08:00:00
U02446,47,M,South,Basic,2021-02-11 12:00:00
U02447,59,F,West,VIP,2021-02-11 16:00:00
U02448,22,M,South,Basic,2021-02-11 20:00:00
U02449,28,M,North,Basic,2021-02-12 00:00:00
U02450,18,M,East,Basic,2021-02-12 04:00:00
U02451,51,F,South,Basic,2021-02-12 08:00:00
U02452,18,M,North,Basic,2021-02-12 12:00:00
U02453,36,Other,South,Basic,2021-02-12 16:00:00
U02454,19,M,East,Basic,2021-02-12 20:00:00
U02455,38,M,West,Basic,2021-02-13 00:00:00
U02456,37,M,North,Premium,2021-02-13 04:00:00
U02457,40,F,North,VIP,2021-02-13 08:00:00
U02458,38,F,East,Basic,2021-02-13 12:00:00
U02459,41,M,North,Basic,2021-02-13 16:00:00
U02460,21,M,East,Basic,2021-02-13 20:00:00
U02461,29,F,North,Basic,2021-02-14 00:00:00
U02462,39,M,East,VIP,2021-02-14 04:00:00
U02463,37,M,South,Basic,2021-02-14 08:00:00
U02464,35,M,South,Basic,2021-02-14 12:00:00
U02465,18,M,South,Basic,2021-02-14 16:00:00
U02466,47,M,North,Basic,2021-02-14 20:00:00
U02467,50,M,East,Basic,2021-02-15 00:00:00
U02468,41,M,East,Basic,2021-02-15 04:00:00
U02469,31,F,West,Premium,2021-02-15 08:00:00
U02470,53,M,South,Basic,2021-02-15 12:00:00
U02471,22,F,West,Basic,2021-02-15 16:00:00
U02472,28,M,South,Basic,2021-02-15 20:00:00
U02473,41,F,West,Basic,2021-02-16 00:00:00
U02474,48,M,South,Basic,2021-02-16 04:00:00
U02475,30,F,East,Basic,2021-02-16 08:00:00
U02476,33,M,South,Premium,2021-02-16 12:00:00
U02477,41,F,North,Basic,2021-02-16 16:00:00
U02478,30,M,South,Basic,2021-02-16 20:00:00
U02479,41,M,South,Basic,2021-02-17 00:00:00
U02480,43,F,East,Basic,2021-02-17 04:00:00
U02481,19,F,North,Basic,2021-02-17 08:00:00
U02482,33,M,East,Basic,2021-02-17 12:00:00
U02483,55,F,West,Basic,2021-02-17 16:00:00
U02484,63,M,West,Basic,2021-02-17 20:00:00
U02485,18,M,North,Basic,2021-02-18 00:00:00
U02486,66,Other,West,Basic,2021-02-18 04:00:00
U02487,28,M,North,Basic,2021-02-18 08:00:00
U02488,68,F,South,Basic,2021-02-18 12:00:00
U02489,52,M,West,Basic,2021-02-18 16:00:00
U02490,60,F,South,Basic,2021-02-18 20:00:00
U02491,46,F,East,Basic,2021-02-19 00:00:00
U02492,54,Other,West,Basic,2021-02-19 04:00:00
U02493,34,F,East,Basic,2021-02-19 08:00:00
U02494,56,M,East,Premium,2021-02-19 12:00:00
U02495,59,F,North,VIP,2021-02-19 16:00:00
U02496,45,M,East,Basic,2021-02-19 20:00:00
U02497,46,F,North,Basic,2021-02-20 00:00:00
U02498,60,F,North,Basic,2021-02-20 04:00:00
U02499,20,F,North,Basic,2021-02-20 08:00:00
U02500,69,F,North,Basic,2021-02-20 12:00:00
U02501,27,M,North,Premium,2021-02-20 16:00:00
U02502,59,F,South,Basic,2021-02-20 20:00:00
U02503,31,M,North,VIP,2021-02-21 00:00:00
U02504,29,F,West,Basic,2021-02-21 04:00:00
U02505,64,M,North,Basic,2021-02-21 08:00:00
U02506,59,F,South,Premium,2021-02-21 12:00:00
U02507,47,M,West,VIP,2021-02-21 16:00:00
U02508,49,F,West,Premium,2021-02-21 20:00:00
U02509,49,M,South,Premium,2021-02-22 00:00:00
U02510,59,F,West,Basic,2021-02-22 04:00:00
U02511,49,M,South,Basic,2021-02-22 08:00:00
U02512,43,F,East,Basic,2021-02-22 12:00:00
U02513,68,M,East,Basic,2021-02-22 16:00:00
U02514,18,F,North,VIP,2021-02-22 20:00:00
U02515,59,M,North,Premium,2021-02-23 00:00:00
U02516,19,F,North,Premium,2021-02-23 04:00:00
U02517,34,M,North,Basic,2021-02-23 08:00:00
U02518,47,F,South,Basic,2021-02-23 12:00:00
U02519,56,M,East,Premium,2021-02-23 16:00:00
U02520,24,M,South,Basic,2021-02-23 20:00:00
U02521,69,F,West,Basic,2021-02-24 00:00:00
U02522,44,M,West,Premium,2021-02-24 04:00:00
U02523,26,M,West,Basic,2021-02-24 08:00:00
U02524,39,F,West,VIP,2021-02-24 12:00:00
U02525,51,Other,West,Basic,2021-02-24 16:00:00
U02526,63,F,East,Basic,2021-02-24 20:00:00
U02527,66,M,South,Basic,2021-02-25 00:00:00
U02528,18,M,West,Basic,2021-02-25 04:00:00
U02529,26,F,North,Basic,2021-02-25 08:00:00
U02530,37,M,East,Basic,2021-02-25 12:00:00
U02531,36,F,North,VIP,2021-02-25 16:00:00
U02532,53,M,East,Premium,2021-02-25 20:00:00
U02533,57,Other,East,Basic,2021-02-26 00:00:00
U02534,62,F,North,Basic,2021-02-26 04:00:00
U02535,21,F,North,Basic,2021-02-26 08:00:00
U02536,26,M,West,Premium,2021-02-26 12:00:00
U02537,58,F,North,Basic,2021-02-26 16:00:00
U02538,39,M,South,Basic,2021-02-26 20:00:00
U02539,35,F,East,Basic,2021-02-27 00:00:00
U02540,29,F,East,Basic,2021-02-27 04:00:00
U02541,59,M,West,Basic,2021-02-27 08:00:00
U02542,60,M,East,Premium,2021-02-27 12:00:00
U02543,56,F,North,VIP,2021-02-27 16:00:00
U02544,26,M,East,Basic,2021-02-27 20:00:00
U02545,23,F,East,Basic,2021-02-28 00:00:00
U02546,36,M,North,Basic,2021-02-28 04:00:00
U02547,65,M,North,Basic,2021-02-28 08:00:00
U02548,64,F,East,Basic,2021-02-28 12:00:00
U02549,24,F,South,Basic,2021-02-28 16:00:00
U02550,33,M,North,Premium,2021-02-28 20:00:00
U02551,22,F,South,Basic,2021-03-01 00:00:00
U02552,33,F,South,Basic,2021-03-01 04:00:00
U02553,18,F,West,Basic,2021-03-01 08:00:00
U02554,68,M,South,Basic,2021-03-01 12:00:00
U02555,54,M,West,Basic,2021-03-01 16:00:00
U02556,56,F,South,Basic,2021-03-01 20:00:00
U02557,36,F,West,Basic,2021-03-02 00:00:00
U02558,54,M,North,VIP,2021-03-02 04:00:00
U02559,34,F,East,Basic,2021-03-02 08:00:00
U02560,43,M,East,Basic,2021-03-02 12:00:00
U02561,39,M,West,Basic,2021-03-02 16:00:00
U02562,25,F,North,Basic,2021-03-02 20:00:00
U02563,50,F,West,Basic,2021-03-03 00:00:00
U02564,19,M,West,Premium,2021-03-03 04:00:00
U02565,47,F,North,Basic,2021-03-03 08:00:00
U02566,64,F,South,Basic,2021-03-03 12:00:00
U02567,37,F,South,Basic,2021-03-03 16:00:00
U02568,35,F,North,Basic,2021-03-03 20:00:00
U02569,60,M,West,Basic,2021-03-04 00:00:00
U02570,27,M,East,Premium,2021-03-04 04:00:00
U02571,41,M,West,Basic,2021-03-04 08:00:00
U02572,21,F,South,Premium,2021-03-04 12:00:00
U02573,54,F,North,Basic,2021-03-04 16:00:00
U02574,21,M,North,Basic,2021-03-04 20:00:00
U02575,30,M,North,Basic,2021-03-05 00:00:00
U02576,42,M,South,Basic,2021-03-05 04:00:00
U02577,30,M,West,Basic,2021-03-05 08:00:00
U02578,35,F,North,Premium,2021-03-05 12:00:00
U02579,41,F,East,Basic,2021-03-05 16:00:00
U02580,19,M,North,Basic,2021-03-05 20:00:00
U02581,65,F,West,Premium,2021-03-06 00:00:00
U02582,50,F,South,Basic,2021-03-06 04:00:00
U02583,36,F,East,Premium,2021-03-06 08:00:00
U02584,26,M,East,Basic,2021-03-06 12:00:00
U02585,45,M,North,Basic,2021-03-06 16:00:00
U02586,52,M,West,Basic,2021-03-06 20:00:00
U02587,56,F,North,Basic,2021-03-07 00:00:00
U02588,27,F,East,Premium,2021-03-07 04:00:00
U02589,18,F,North,Premium,2021-03-07 08:00:00
U02590,59,M,West,Basic,2021-03-07 12:00:00
U02591,38,M,South,Basic,2021-03-07 16:00:00
U02592,26,M,East,Basic,2021-03-07 20:00:00
U02593,64,Other,West,Basic,2021-03-08 00:00:00
U02594,32,M,North,Basic,2021-03-08 04:00:00
U02595,52,M,East,Basic,2021-03-08 08:00:00
U02596,22,Other,North,Premium,2021-03-08 12:00:00
U02597,58,F,North,Basic,2021-03-08 16:00:00
U02598,39,F,South,VIP,2021-03-08 20:00:00
U02599,58,M,North,Basic,2021-03-09 00:00:00
U02600,40,F,North,VIP,2021-03-09 04:00:00
U02601,24,M,West,Basic,2021-03-09 08:00:00
U02602,40,F,North,Basic,2021-03-09 12:00:00
U02603,61,M,South,Premium,2021-03-09 16:00:00
U02604,42,M,North,Premium,2021-03-09 20:00:00
U02605,44,F,North,Premium,2021-03-10 00:00:00
U02606,58,F,North,Basic,2021-03-10 04:00:00
U02607,23,F,East,VIP,2021-03-10 08:00:00
U02608,51,M,South,Basic,2021-03-10 12:00:00
U02609,26,M,East,Basic,2021-03-10 16:00:00
U02610,66,F,South,Basic,2021-03-10 20:00:00
U02611,50,F,South,Premium,2021-03-11 00:00:00
U02612,68,Other,West,Basic,2021-03-11 04:00:00
U02613,23,F,East,Basic,2021-03-11 08:00:00
U02614,54,F,South,Basic,2021-03-11 12:00:00
U02615,48,F,South,Basic,2021-03-11 16:00:00
U02616,51,M,West,Basic,2021-03-11 20:00:00
U02617,58,M,East,Basic,2021-03-12 00:00:00
U02618,46,M,North,Basic,2021-03-12 04:00:00
U02619,31,M,West,Basic,2021-03-12 08:00:00
U02620,53,F,South,VIP,2021-03-12 12:00:00
U02621,53,F,East,Basic,2021-03-12 16:00:00
U02622,32,F,South,Basic,2021-03-12 20:00:00
U02623,25,M,West,Basic,2021-03-13 00:00:00
U02624,43,M,West,Basic,2021-03-13 04:00:00
U02625,53,M,East,Basic,2021-03-13 08:00:00
U02626,65,F,West,VIP,2021-03-13 12:00:00
U02627,38,M,West,Basic,2021-03-13 16:00:00
U02628,45,F,North,Basic,2021-03-13 20:00:00
U02629,21,M,South,Basic,2021-03-14 00:00:00
U02630,33,M,North,Premium,2021-03-14 04:00:00
U02631,39,F,North,Premium,2021-03-14 08:00:00
U02632,29,F,East,Basic,2021-03-14 12:00:00
U02633,33,M,West,Basic,2021-03-14 16:00:00
U02634,68,F,South,Basic,2021-03-14 20:00:00
U02635,57,Other,South,Basic,2021-03-15 00:00:00
U02636,55,Other,South,Basic,2021-03-15 04:00:00
U02637,59,F,West,Basic,2021-03-15 08:00:00
U02638,54,F,South,Basic,2021-03-15 12:00:00
U02639,46,M,South,VIP,2021-03-15 16:00:00
U02640,35,F,West,Basic,2021-03-15 20:00:00
U02641,27,M,East,Premium,2021-03-16 00:00:00
U02642,59,Other,South,Basic,2021-03-16 04:00:00
U02643,56,M,West,Basic,2021-03-16 08:00:00
U02644,35,M,North,Basic,2021-03-16 12:00:00
U02645,18,F,West,Basic,2021-03-16 16:00:00
U02646,56,M,North,Basic,2021-03-16 20:00:00
U02647,38,M,West,Basic,2021-03-17 00:00:00
U02648,18,F,South,Basic,2021-03-17 04:00:00
U02649,32,F,East,Basic,2021-03-17 08:00:00
U02650,21,F,East,Premium,2021-03-17 12:00:00
U02651,37,M,South,Basic,2021-03-17 16:00:00
U02652,27,F,North,Basic,2021-03-17 20:00:00
U02653,40,M,West,Basic,2021-03-18 00:00:00
U02654,58,M,South,VIP,2021-03-18 04:00:00
U02655,51,F,West,Basic,2021-03-18 08:00:00
U02656,63,F,South,Basic,2021-03-18 12:00:00
U02657,65,F,South,Basic,2021-03-18 16:00:00
U02658,50,F,West,Basic,2021-03-18 20:00:00
U02659,51,M,East,Basic,2021-03-19 00:00:00
U02660,56,F,East,Basic,2021-03-19 04:00:00
U02661,27,M,North,Basic,2021-03-19 08:00:00
U02662,37,F,West,Basic,2021-03-19 12:00:00
U02663,18,F,North,Basic,2021-03-19 16:00:00
U02664,30,F,South,Basic,2021-03-19 20:00:00
U02665,18,F,North,Basic,2021-03-20 00:00:00
U02666,22,F,South,Basic,2021-03-20 04:00:00
U02667,33,F,West,Premium,2021-03-20 08:00:00
U02668,32,M,West,Basic,2021-03-20 12:00:00
U02669,66,M,West,Basic,2021-03-20 16:00:00
U02670,45,F,West,Basic,2021-03-20 20:00:00
U02671,48,F,North,Basic,2021-03-21 00:00:00
U02672,40,M,South,Basic,2021-03-21 04:00:00
U02673,65,M,East,Premium,2021-03-21 08:00:00
U02674,62,M,West,Basic,2021-03-21 12:00:00
U02675,60,F,West,Basic,2021-03-21 16:00:00
U02676,34,M,South,Premium,2021-03-21 20:00:00
U02677,66,M,East,Basic,2021-03-22 00:00:00
U02678,51,F,West,Premium,2021-03-22 04:00:00
U02679,30,F,East,Basic,2021-03-22 08:00:00
U02680,31,M,West,Basic,2021-03-22 12:00:00
U02681,28,M,North,Basic,2021-03-22 16:00:00
U02682,45,F,North,Basic,2021-03-22 20:00:00
U02683,59,M,East,Premium,2021-03-23 00:00:00
U02684,49,Other,South,Premium,2021-03-23 04:00:00
U02685,52,F,South,Basic,2021-03-23 08:00:00
U02686,48,M,North,Premium,2021-03-23 12:00:00
U02687,34,F,South,Basic,2021-03-23 16:00:00
U02688,64,M,South,VIP,2021-03-23 20:00:00
U02689,26,M,South,VIP,2021-03-24 00:00:00
U02690,27,F,East,Basic,2021-03-24 04:00:00
U02691,25,F,East,Basic,2021-03-24 08:00:00
U02692,38,M,South,Premium,2021-03-24 12:00:00
U02693,30,M,North,Basic,2021-03-24 16:00:00
U02694,67,M,South,Premium,2021-03-24 20:00:00
U02695,22,M,West,Basic,2021-03-25 00:00:00
U02696,23,F,North,Basic,2021-03-25 04:00:00
U02697,47,M,East,Basic,2021-03-25 08:00:00
U02698,48,Other,West,Basic,2021-03-25 12:00:00
U02699,34,M,South,Basic,2021-03-25 16:00:00
U02700,28,F,South,Basic,2021-03-25 20:00:00
U02701,37,F,North,Basic,2021-03-26 00:00:00
U02702,65,F,North,Premium,2021-03-26 04:00:00
U02703,26,M,South,Basic,2021-03-26 08:00:00
U02704,19,M,South,Premium,2021-03-26 12:00:00
U02705,54,M,North,Basic,2021-03-26 16:00:00
U02706,18,Other,West,Basic,2021-03-26 20:00:00
U02707,21,F,East,VIP,2021-03-27 00:00:00
U02708,53,F,North,Basic,2021-03-27 04:00:00
U02709,42,F,West,VIP,2021-03-27 08:00:00
U02710,20,M,South,Basic,2021-03-27 12:00:00
U02711,26,F,East,Basic,2021-03-27 16:00:00
U02712,39,Other,West,Premium,2021-03-27 20:00:00
U02713,40,M,East,Basic,2021-03-28 00:00:00
U02714,29,M,East,Basic,2021-03-28 04:00:00
U02715,27,F,East,Basic,2021-03-28 08:00:00
U02716,51,M,West,Premium,2021-03-28 12:00:00
U02717,60,M,West,Premium,2021-03-28 16:00:00
U02718,27,F,South,Basic,2021-03-28 20:00:00
U02719,47,F,East,VIP,2021-03-29 00:00:00
U02720,39,M,North,Premium,2021-03-29 04:00:00
U02721,23,M,North,VIP,2021-03-29 08:00:00
U02722,67,F,North,Basic,2021-03-29 12:00:00
U02723,19,F,West,Basic,2021-03-29 16:00:00
U02724,47,M,South,Premium,2021-03-29 20:00:00
U02725,19,F,West,Basic,2021-03-30 00:00:00
U02726,49,F,East,VIP,2021-03-30 04:00:00
U02727,59,F,North,Basic,2021-03-30 08:00:00
U02728,33,M,West,Basic,2021-03-30 12:00:00
U02729,29,M,North,VIP,2021-03-30 16:00:00
U02730,18,F,West,VIP,2021-03-30 20:00:00
U02731,25,M,North,Basic,2021-03-31 00:00:00
U02732,65,F,East,Basic,2021-03-31 04:00:00
U02733,67,M,North,Premium,2021-03-31 08:00:00
U02734,30,M,East,VIP,2021-03-31 12:00:00
U02735,32,M,East,Basic,2021-03-31 16:00:00
U02736,61,M,West,Basic,2021-03-31 20:00:00
U02737,25,F,West,Premium,2021-04-01 00:00:00
U02738,27,M,West,Basic,2021-04-01 04:00:00
U02739,63,F,East,VIP,2021-04-01 08:00:00
U02740,22,F,South,Basic,2021-04-01 12:00:00
U02741,67,M,South,Basic,2021-04-01 16:00:00
U02742,36,F,East,Basic,2021-04-01 20:00:00
U02743,64,M,East,Basic,2021-04-02 00:00:00
U02744,55,F,West,Premium,2021-04-02 04:00:00
U02745,28,F,West,VIP,2021-04-02 08:00:00
U02746,60,M,West,Basic,2021-04-02 12:00:00
U02747,37,M,South,Premium,2021-04-02 16:00:00
U02748,37,F,South,Basic,2021-04-02 20:00:00
U02749,38,F,East,Premium,2021-04-03 00:00:00
U02750,35,M,South,Basic,2021-04-03 04:00:00
U02751,67,F,West,Basic,2021-04-03 08:00:00
U02752,27,M,West,Basic,2021-04-03 12:00:00
U02753,51,F,West,Basic,2021-04-03 16:00:00
U02754,43,M,West,VIP,2021-04-03 20:00:00
U02755,47,F,West,Basic,2021-04-04 00:00:00
U02756,26,M,North,Basic,2021-04-04 04:00:00
U02757,63,F,East,Basic,2021-04-04 08:00:00
U02758,68,F,East,Basic,2021-04-04 12:00:00
U02759,48,F,South,Basic,2021-04-04 16:00:00
U02760,59,F,West,Basic,2021-04-04 20:00:00
U02761,21,F,North,Basic,2021-04-05 00:00:00
U02762,23,F,West,VIP,2021-04-05 04:00:00
U02763,31,F,West,Basic,2021-04-05 08:00:00
U02764,21,F,South,Basic,2021-04-05 12:00:00
U02765,43,F,North,Premium,2021-04-05 16:00:00
U02766,64,F,North,Premium,2021-04-05 20:00:00
U02767,65,M,East,Premium,2021-04-06 00:00:00
U02768,56,F,West,Basic,2021-04-06 04:00:00
U02769,34,M,North,Basic,2021-04-06 08:00:00
U02770,36,F,East,VIP,2021-04-06 12:00:00
U02771,68,F,North,Basic,2021-04-06 16:00:00
U02772,66,Other,West,Basic,2021-04-06 20:00:00
U02773,23,M,East,Basic,2021-04-07 00:00:00
U02774,46,M,North,Basic,2021-04-07 04:00:00
U02775,28,F,South,Premium,2021-04-07 08:00:00
U02776,33,M,North,Basic,2021-04-07 12:00:00
U02777,47,M,West,Premium,2021-04-07 16:00:00
U02778,42,F,South,Basic,2021-04-07 20:00:00
U02779,57,F,North,VIP,2021-04-08 00:00:00
U02780,28,M,North,Basic,2021-04-08 04:00:00
U02781,24,F,East,Basic,2021-04-08 08:00:00
U02782,43,M,West,Basic,2021-04-08 12:00:00
U02783,39,F,North,Premium,2021-04-08 16:00:00
U02784,42,M,North,Premium,2021-04-08 20:00:00
U02785,36,F,North,Basic,2021-04-09 00:00:00
U02786,48,M,West,Basic,2021-04-09 04:00:00
U02787,43,F,South,Premium,2021-04-09 08:00:00
U02788,59,M,West,Premium,2021-04-09 12:00:00
U02789,58,F,East,Basic,2021-04-09 16:00:00
U02790,53,M,East,Premium,2021-04-09 20:00:00
U02791,40,M,West,Basic,2021-04-10 00:00:00
U02792,64,F,North,Basic,2021-04-10 04:00:00
U02793,30,F,North,Basic,2021-04-10 08:00:00
U02794,42,M,South,VIP,2021-04-10 12:00:00
U02795,19,M,West,Basic,2021-04-10 16:00:00
U02796,19,M,West,Basic,2021-04-10 20:00:00
U02797,33,M,North,VIP,2021-04-11 00:00:00
U02798,26,M,East,Basic,2021-04-11 04:00:00
U02799,45,M,East,Premium,2021-04-11 08:00:00
U02800,30,F,South,Premium,2021-04-11 12:00:00
U02801,52,F,South,VIP,2021-04-11 16:00:00
U02802,58,M,East,Basic,2021-04-11 20:00:00
U02803,30,Other,West,Basic,2021-04-12 00:00:00
U02804,48,F,South,VIP,2021-04-12 04:00:00
U02805,38,M,North,Basic,2021-04-12 08:00:00
U02806,49,M,West,Basic,2021-04-12 12:00:00
U02807,51,F,North,Premium,2021-04-12 16:00:00
U02808,25,M,South,Basic,2021-04-12 20:00:00
U02809,58,M,East,VIP,2021-04-13 00:00:00
U02810,65,F,South,Basic,2021-04-13 04:00:00
U02811,19,F,East,Basic,2021-04-13 08:00:00
U02812,55,M,West,Basic,2021-04-13 12:00:00
U02813,49,F,South,Basic,2021-04-13 16:00:00
U02814,57,F,South,Basic,2021-04-13 20:00:00
U02815,45,F,South,Premium,2021-04-14 00:00:00
U02816,54,F,West,Basic,2021-04-14 04:00:00
U02817,58,M,North,Basic,2021-04-14 08:00:00
U02818,18,F,North,VIP,2021-04-14 12:00:00
U02819,58,M,East,Basic,2021-04-14 16:00:00
U02820,27,M,South,Basic,2021-04-14 20:00:00
U02821,21,M,North,VIP,2021-04-15 00:00:00
U02822,52,M,West,Basic,2021-04-15 04:00:00
U02823,27,M,South,VIP,2021-04-15 08:00:00
U02824,64,M,East,Premium,2021-04-15 12:00:00
U02825,28,M,North,Premium,2021-04-15 16:00:00
U02826,31,F,West,Premium,2021-04-15 20:00:00
U02827,55,M,West,Basic,2021-04-16 00:00:00
U02828,29,F,East,Premium,2021-04-16 04:00:00
U02829,62,M,North,Premium,2021-04-16 08:00:00
U02830,34,M,South,Basic,2021-04-16 12:00:00
U02831,33,M,West,Basic,2021-04-16 16:00:00
U02832,52,M,East,Premium,2021-04-16 20:00:00
U02833,19,F,West,Basic,2021-04-17 00:00:00
U02834,28,M,West,Premium,2021-04-17 04:00:00
U02835,58,Other,North,Basic,2021-04-17 08:00:00
U02836,20,Other,North,Basic,2021-04-17 12:00:00
U02837,46,M,South,Basic,2021-04-17 16:00:00
U02838,35,F,West,Basic,2021-04-17 20:00:00
U02839,37,M,East,Basic,2021-04-18 00:00:00
U02840,64,F,West,Basic,2021-04-18 04:00:00
U02841,31,F,East,Basic,2021-04-18 08:00:00
U02842,51,M,West,Premium,2021-04-18 12:00:00
U02843,66,M,East,Basic,2021-04-18 16:00:00
U02844,48,M,West,Premium,2021-04-18 20:00:00
U02845,57,M,West,Basic,2021-04-19 00:00:00
U02846,59,F,South,Basic,2021-04-19 04:00:00
U02847,35,M,North,Basic,2021-04-19 08:00:00
U02848,47,M,North,Basic,2021-04-19 12:00:00
U02849,42,M,East,Basic,2021-04-19 16:00:00
U02850,36,F,West,Basic,2021-04-19 20:00:00
U02851,25,M,West,Basic,2021-04-20 00:00:00
U02852,45,F,North,Basic,2021-04-20 04:00:00
U02853,25,F,East,Basic,2021-04-20 08:00:00
U02854,48,F,South,VIP,2021-04-20 12:00:00
U02855,20,F,South,Basic,2021-04-20 16:00:00
U02856,20,M,South,Premium,2021-04-20 20:00:00
U02857,61,M,West,Basic,2021-04-21 00:00:00
U02858,39,F,East,Basic,2021-04-21 04:00:00
U02859,34,F,North,Basic,2021-04-21 08:00:00
U02860,53,F,West,Basic,2021-04-21 12:00:00
U02861,34,M,West,Premium,2021-04-21 16:00:00
U02862,31,M,South,Basic,2021-04-21 20:00:00
U02863,68,Other,East,Basic,2021-04-22 00:00:00
U02864,26,M,East,Basic,2021-04-22 04:00:00
U02865,47,M,South,Basic,2021-04-22 08:00:00
U02866,38,M,South,Premium,2021-04-22 12:00:00
U02867,29,Other,South,Basic,2021-04-22 16:00:00
U02868,54,M,West,Basic,2021-04-22 20:00:00
U02869,49,M,West,Basic,2021-04-23 00:00:00
U02870,28,F,West,Basic,2021-04-23 04:00:00
U02871,37,M,North,Basic,2021-04-23 08:00:00
U02872,52,F,North,Basic,2021-04-23 12:00:00
U02873,64,F,East,Basic,2021-04-23 16:00:00
U02874,63,M,South,Premium,2021-04-23 20:00:00
U02875,28,F,South,Basic,2021-04-24 00:00:00
U02876,69,F,West,Basic,2021-04-24 04:00:00
U02877,25,M,North,Basic,2021-04-24 08:00:00
U02878,21,M,South,Basic,2021-04-24 12:00:00
U02879,44,F,East,Premium,2021-04-24 16:00:00
U02880,61,M,South,Basic,2021-04-24 20:00:00
U02881,57,F,West,VIP,2021-04-25 00:00:00
