product_id,product_name,category,price,brand,in_stock,rating,num_reviews,description
P00561,Product 561,Home & Kitchen,437.47,Brand_46,True,3.7,113,High quality product with excellent features Item 560
P00562,Product 562,Clothing,492.12,Brand_40,True,3.9,110,"Professional grade, built to last Item 561"
P00563,Product 563,Toys,385.3,Brand_46,True,4.4,248,"Perfect for everyday use, durable and reliable Item 562"
P00564,Product 564,Toys,211.79,Brand_7,True,4.1,438,"Best seller in its category, highly recommended Item 563"
P00565,Product 565,Home & Kitchen,213.57,Brand_23,True,3.7,202,Eco-friendly and sustainable choice Item 564
P00566,Product 566,Books,370.1,Brand_44,True,3.9,146,Premium quality with advanced technology Item 565
P00567,Product 567,Books,123.19,Brand_32,True,4.6,34,Premium quality with advanced technology Item 566
P00568,Product 568,Automotive,59.68,Brand_11,True,3.6,486,"Great value for money, customer favorite Item 567"
P00569,Product 569,Toys,180.54,Brand_22,True,3.3,308,Innovative design with multiple features Item 568
P00570,Product 570,Toys,147.18,Brand_22,False,3.6,25,"Professional grade, built to last Item 569"
P00571,Product 571,Beauty,151.67,Brand_43,True,4.7,237,Innovative design with multiple features Item 570
P00572,Product 572,Clothing,120.64,Brand_25,True,3.2,13,Innovative design with multiple features Item 571
P00573,Product 573,Electronics,25.84,Brand_22,True,5.0,373,Premium quality with advanced technology Item 572
P00574,Product 574,Books,13.85,Brand_28,True,4.1,44,Eco-friendly and sustainable choice Item 573
P00575,Product 575,Toys,493.92,Brand_29,True,5.0,427,Eco-friendly and sustainable choice Item 574
P00576,Product 576,Beauty,216.75,Brand_13,True,4.9,215,"Great value for money, customer favorite Item 575"
P00577,Product 577,Sports,195.24,Brand_18,True,3.9,232,Innovative design with multiple features Item 576
P00578,Product 578,Beauty,341.43,Brand_2,False,3.4,192,Innovative design with multiple features Item 577
P00579,Product 579,Books,113.04,Brand_29,True,3.3,50,High quality product with excellent features Item 578
P00580,Product 580,Books,475.23,Brand_21,False,3.5,426,High quality product with excellent features Item 579
P00581,Product 581,Beauty,394.24,Brand_15,True,4.4,374,High quality product with excellent features Item 580
P00582,Product 582,Electronics,49.26,Brand_27,True,3.5,213,"Perfect for everyday use, durable and reliable Item 581"
P00583,Product 583,Home & Kitchen,211.7,Brand_31,True,3.7,150,Innovative design with multiple features Item 582
P00584,Product 584,Books,440.16,Brand_15,True,3.9,439,Eco-friendly and sustainable choice Item 583
P00585,Product 585,Beauty,472.64,Brand_23,True,4.8,274,Eco-friendly and sustainable choice Item 584
P00586,Product 586,Toys,236.36,Brand_24,False,3.4,337,"Perfect for everyday use, durable and reliable Item 585"
P00587,Product 587,Beauty,308.64,Brand_44,True,3.0,75,Eco-friendly and sustainable choice Item 586
P00588,Product 588,Clothing,87.68,Brand_13,True,3.1,438,"Great value for money, customer favorite Item 587"
P00589,Product 589,Home & Kitchen,495.63,Brand_22,True,4.8,219,"Professional grade, built to last Item 588"
P00590,Product 590,Sports,119.68,Brand_43,True,4.3,347,Premium quality with advanced technology Item 589
P00591,Product 591,Electronics,471.65,Brand_37,True,3.5,443,Innovative design with multiple features Item 590
P00592,Product 592,Automotive,326.58,Brand_33,True,3.4,186,Eco-friendly and sustainable choice Item 591
P00593,Product 593,Sports,305.83,Brand_3,True,3.6,288,Premium quality with advanced technology Item 592
P00594,Product 594,Home & Kitchen,258.78,Brand_19,True,3.2,402,Eco-friendly and sustainable choice Item 593
P00595,Product 595,Home & Kitchen,119.18,Brand_23,True,4.9,27,"Professional grade, built to last Item 594"
P00596,Product 596,Home & Kitchen,92.38,Brand_29,False,4.6,378,High quality product with excellent features Item 595
P00597,Product 597,Sports,114.14,Brand_30,True,3.9,179,Innovative design with multiple features Item 596
P00598,Product 598,Toys,97.29,Brand_39,True,4.7,252,"Best seller in its category, highly recommended Item 597"
P00599,Product 599,Home & Kitchen,390.89,Brand_44,True,3.5,125,"Perfect for everyday use, durable and reliable Item 598"
P00600,Product 600,Beauty,178.31,Brand_47,False,4.4,176,"Perfect for everyday use, durable and reliable Item 599"
P00601,Product 601,Sports,33.63,Brand_25,True,4.7,36,Innovative design with multiple features Item 600
P00602,Product 602,Automotive,484.71,Brand_37,False,3.7,409,"Professional grade, built to last Item 601"
P00603,Product 603,Home & Kitchen,442.47,Brand_47,True,4.5,98,High quality product with excellent features Item 602
P00604,Product 604,Beauty,464.24,Brand_8,True,3.6,97,"Perfect for everyday use, durable and reliable Item 603"
P00605,Product 605,Toys,497.48,Brand_42,True,3.6,126,High quality product with excellent features Item 604
P00606,Product 606,Clothing,91.08,Brand_16,False,3.2,482,"Great value for money, customer favorite Item 605"
P00607,Product 607,Toys,201.14,Brand_8,True,3.9,167,Premium quality with advanced technology Item 606
P00608,Product 608,Automotive,380.33,Brand_1,True,4.5,79,"Professional grade, built to last Item 607"
P00609,Product 609,Home & Kitchen,349.53,Brand_44,True,4.9,293,"Best seller in its category, highly recommended Item 608"
P00610,Product 610,Automotive,81.18,Brand_5,True,4.2,332,Premium quality with advanced technology Item 609
P00611,Product 611,Sports,408.84,Brand_3,True,4.7,125,Premium quality with advanced technology Item 610
P00612,Product 612,Books,116.1,Brand_1,True,4.6,342,"Great value for money, customer favorite Item 611"
P00613,Product 613,Home & Kitchen,115.79,Brand_4,False,3.3,309,"Perfect for everyday use, durable and reliable Item 612"
P00614,Product 614,Books,270.8,Brand_40,True,4.0,149,"Best seller in its category, highly recommended Item 613"
P00615,Product 615,Beauty,298.51,Brand_35,True,3.2,15,"Perfect for everyday use, durable and reliable Item 614"
P00616,Product 616,Clothing,292.14,Brand_32,True,4.4,27,Innovative design with multiple features Item 615
P00617,Product 617,Electronics,50.29,Brand_42,True,4.9,495,Premium quality with advanced technology Item 616
P00618,Product 618,Automotive,439.34,Brand_34,True,3.3,418,Innovative design with multiple features Item 617
P00619,Product 619,Toys,136.47,Brand_43,True,4.5,443,High quality product with excellent features Item 618
P00620,Product 620,Clothing,69.11,Brand_25,True,4.3,172,Premium quality with advanced technology Item 619
P00621,Product 621,Home & Kitchen,444.93,Brand_10,False,4.2,45,"Perfect for everyday use, durable and reliable Item 620"
P00622,Product 622,Books,478.05,Brand_21,False,3.8,327,Premium quality with advanced technology Item 621
P00623,Product 623,Toys,431.75,Brand_46,True,3.7,235,High quality product with excellent features Item 622
P00624,Product 624,Books,405.71,Brand_39,False,3.1,438,"Great value for money, customer favorite Item 623"
P00625,Product 625,Sports,329.34,Brand_27,True,3.4,213,Innovative design with multiple features Item 624
P00626,Product 626,Books,277.67,Brand_27,True,3.0,84,Eco-friendly and sustainable choice Item 625
P00627,Product 627,Sports,48.06,Brand_2,True,4.2,281,Innovative design with multiple features Item 626
P00628,Product 628,Beauty,207.18,Brand_41,True,3.2,231,"Perfect for everyday use, durable and reliable Item 627"
P00629,Product 629,Toys,189.48,Brand_48,True,4.7,84,Premium quality with advanced technology Item 628
P00630,Product 630,Toys,133.58,Brand_13,False,4.0,408,"Perfect for everyday use, durable and reliable Item 629"
P00631,Product 631,Electronics,363.09,Brand_9,True,4.4,488,"Great value for money, customer favorite Item 630"
P00632,Product 632,Home & Kitchen,250.46,Brand_36,False,3.8,64,Premium quality with advanced technology Item 631
P00633,Product 633,Sports,45.12,Brand_22,True,4.1,133,Eco-friendly and sustainable choice Item 632
P00634,Product 634,Electronics,113.99,Brand_42,True,4.9,150,Premium quality with advanced technology Item 633
P00635,Product 635,Books,343.21,Brand_26,False,3.2,114,Eco-friendly and sustainable choice Item 634
P00636,Product 636,Books,42.68,Brand_12,True,3.5,63,"Perfect for everyday use, durable and reliable Item 635"
P00637,Product 637,Electronics,426.35,Brand_17,True,4.6,342,"Perfect for everyday use, durable and reliable Item 636"
P00638,Product 638,Toys,250.1,Brand_14,True,3.2,426,High quality product with excellent features Item 637
P00639,Product 639,Books,242.89,Brand_14,True,3.2,362,"Professional grade, built to last Item 638"
P00640,Product 640,Automotive,298.24,Brand_34,True,3.7,406,"Professional grade, built to last Item 639"
P00641,Product 641,Beauty,413.22,Brand_20,True,3.2,351,"Great value for money, customer favorite Item 640"
P00642,Product 642,Beauty,177.17,Brand_11,True,4.2,157,"Professional grade, built to last Item 641"
P00643,Product 643,Automotive,340.62,Brand_16,False,3.5,76,High quality product with excellent features Item 642
P00644,Product 644,Electronics,285.04,Brand_31,True,4.8,490,Innovative design with multiple features Item 643
P00645,Product 645,Automotive,137.18,Brand_6,True,4.6,145,Eco-friendly and sustainable choice Item 644
P00646,Product 646,Sports,439.92,Brand_19,True,4.4,342,Premium quality with advanced technology Item 645
P00647,Product 647,Sports,399.73,Brand_37,False,4.2,462,"Perfect for everyday use, durable and reliable Item 646"
P00648,Product 648,Electronics,330.93,Brand_4,True,4.7,224,Premium quality with advanced technology Item 647
P00649,Product 649,Automotive,426.04,Brand_47,True,3.4,404,Premium quality with advanced technology Item 648
P00650,Product 650,Sports,434.31,Brand_4,True,4.7,312,"Best seller in its category, highly recommended Item 649"
P00651,Product 651,Toys,355.64,Brand_20,True,4.6,102,Innovative design with multiple features Item 650
P00652,Product 652,Automotive,419.32,Brand_10,True,4.5,406,"Best seller in its category, highly recommended Item 651"
P00653,Product 653,Toys,350.25,Brand_24,True,4.1,346,"Professional grade, built to last Item 652"
P00654,Product 654,Sports,341.67,Brand_35,True,3.5,300,Premium quality with advanced technology Item 653
P00655,Product 655,Beauty,311.21,Brand_26,True,3.8,427,Eco-friendly and sustainable choice Item 654
P00656,Product 656,Sports,377.59,Brand_37,True,4.6,465,"Perfect for everyday use, durable and reliable Item 655"
P00657,Product 657,Toys,83.51,Brand_38,False,3.1,87,Eco-friendly and sustainable choice Item 656
P00658,Product 658,Clothing,441.03,Brand_21,False,4.6,370,Premium quality with advanced technology Item 657
P00659,Product 659,Home & Kitchen,436.56,Brand_40,True,3.5,302,Innovative design with multiple features Item 658
P00660,Product 660,Books,19.48,Brand_39,False,3.3,167,Eco-friendly and sustainable choice Item 659
P00661,Product 661,Automotive,413.78,Brand_21,True,3.2,434,"Best seller in its category, highly recommended Item 660"
P00662,Product 662,Clothing,68.79,Brand_10,True,3.1,169,"Perfect for everyday use, durable and reliable Item 661"
P00663,Product 663,Sports,170.88,Brand_38,True,4.0,134,Premium quality with advanced technology Item 662
P00664,Product 664,Beauty,373.04,Brand_46,True,3.4,49,"Great value for money, customer favorite Item 663"
P00665,Product 665,Electronics,84.58,Brand_4,True,5.0,431,Innovative design with multiple features Item 664
P00666,Product 666,Sports,409.89,Brand_45,False,4.1,339,Innovative design with multiple features Item 665
P00667,Product 667,Beauty,416.91,Brand_20,True,3.3,346,"Great value for money, customer favorite Item 666"
P00668,Product 668,Home & Kitchen,256.2,Brand_17,False,4.4,133,Eco-friendly and sustainable choice Item 667
P00669,Product 669,Sports,8.16,Brand_7,True,4.8,346,Premium quality with advanced technology Item 668
P00670,Product 670,Toys,147.08,Brand_4,True,4.5,136,Innovative design with multiple features Item 669
P00671,Product 671,Electronics,310.38,Brand_29,True,3.2,244,"Perfect for everyday use, durable and reliable Item 670"
P00672,Product 672,Beauty,490.69,Brand_14,True,4.8,108,Premium quality with advanced technology Item 671
P00673,Product 673,Beauty,317.75,Brand_3,True,4.6,312,Premium quality with advanced technology Item 672
P00674,Product 674,Beauty,133.6,Brand_24,True,3.3,286,"Best seller in its category, highly recommended Item 673"
P00675,Product 675,Home & Kitchen,318.83,Brand_37,True,3.1,20,Innovative design with multiple features Item 674
P00676,Product 676,Sports,272.29,Brand_16,True,4.1,89,Innovative design with multiple features Item 675
P00677,Product 677,Home & Kitchen,391.02,Brand_4,True,3.3,295,"Great value for money, customer favorite Item 676"
P00678,Product 678,Automotive,57.96,Brand_24,True,4.7,111,"Best seller in its category, highly recommended Item 677"
P00679,Product 679,Books,381.71,Brand_34,True,3.7,300,Eco-friendly and sustainable choice Item 678
P00680,Product 680,Books,272.93,Brand_30,True,4.8,76,"Professional grade, built to last Item 679"
P00681,Product 681,Automotive,481.68,Brand_18,True,4.1,176,Eco-friendly and sustainable choice Item 680
P00682,Product 682,Sports,174.23,Brand_19,True,3.4,342,Eco-friendly and sustainable choice Item 681
P00683,Product 683,Toys,318.15,Brand_31,False,3.3,147,"Best seller in its category, highly recommended Item 682"
P00684,Product 684,Home & Kitchen,466.35,Brand_19,True,4.2,100,Innovative design with multiple features Item 683
P00685,Product 685,Electronics,55.74,Brand_49,False,4.5,245,Premium quality with advanced technology Item 684
P00686,Product 686,Beauty,468.93,Brand_46,True,4.6,116,"Best seller in its category, highly recommended Item 685"
P00687,Product 687,Beauty,345.5,Brand_19,False,3.6,91,"Great value for money, customer favorite Item 686"
P00688,Product 688,Sports,38.58,Brand_22,False,3.4,400,"Best seller in its category, highly recommended Item 687"
P00689,Product 689,Toys,153.98,Brand_24,True,3.0,27,"Great value for money, customer favorite Item 688"
P00690,Product 690,Books,355.55,Brand_45,True,4.4,424,Eco-friendly and sustainable choice Item 689
P00691,Product 691,Books,38.34,Brand_12,True,3.2,449,"Professional grade, built to last Item 690"
P00692,Product 692,Beauty,293.17,Brand_30,True,3.8,24,"Best seller in its category, highly recommended Item 691"
P00693,Product 693,Sports,176.21,Brand_38,True,4.2,57,"Great value for money, customer favorite Item 692"
P00694,Product 694,Home & Kitchen,312.35,Brand_31,True,4.9,497,"Best seller in its category, highly recommended Item 693"
P00695,Product 695,Books,27.64,Brand_36,True,3.6,296,"Professional grade, built to last Item 694"
P00696,Product 696,Home & Kitchen,436.41,Brand_19,True,3.5,133,Eco-friendly and sustainable choice Item 695
P00697,Product 697,Toys,486.88,Brand_48,True,4.3,330,"Best seller in its category, highly recommended Item 696"
P00698,Product 698,Books,484.59,Brand_45,True,4.2,248,"Perfect for everyday use, durable and reliable Item 697"
P00699,Product 699,Books,376.08,Brand_36,False,3.7,37,"Great value for money, customer favorite Item 698"
P00700,Product 700,Clothing,69.39,Brand_30,True,4.9,389,"Professional grade, built to last Item 699"
P00701,Product 701,Books,380.34,Brand_49,True,4.7,428,"Great value for money, customer favorite Item 700"
P00702,Product 702,Automotive,17.17,Brand_33,True,3.4,74,"Great value for money, customer favorite Item 701"
P00703,Product 703,Electronics,15.95,Brand_18,True,3.5,141,High quality product with excellent features Item 702
P00704,Product 704,Automotive,165.19,Brand_49,False,4.0,321,"Professional grade, built to last Item 703"
P00705,Product 705,Sports,246.88,Brand_28,False,4.5,167,"Best seller in its category, highly recommended Item 704"
P00706,Product 706,Sports,386.35,Brand_47,False,3.1,258,"Great value for money, customer favorite Item 705"
P00707,Product 707,Home & Kitchen,343.23,Brand_11,True,4.4,372,Innovative design with multiple features Item 706
P00708,Product 708,Automotive,225.72,Brand_45,True,4.3,354,High quality product with excellent features Item 707
P00709,Product 709,Automotive,140.45,Brand_33,True,3.5,224,"Perfect for everyday use, durable and reliable Item 708"
P00710,Product 710,Automotive,498.58,Brand_17,True,4.4,151,"Great value for money, customer favorite Item 709"
P00711,Product 711,Toys,215.96,Brand_6,False,4.9,18,Eco-friendly and sustainable choice Item 710
P00712,Product 712,Books,228.44,Brand_4,True,3.1,145,"Great value for money, customer favorite Item 711"
P00713,Product 713,Electronics,85.99,Brand_20,True,3.6,447,High quality product with excellent features Item 712
P00714,Product 714,Home & Kitchen,398.43,Brand_48,True,3.9,240,"Best seller in its category, highly recommended Item 713"
P00715,Product 715,Automotive,348.37,Brand_47,True,4.8,371,Innovative design with multiple features Item 714
P00716,Product 716,Automotive,114.28,Brand_27,True,4.9,380,Eco-friendly and sustainable choice Item 715
P00717,Product 717,Clothing,45.78,Brand_15,True,3.9,343,"Perfect for everyday use, durable and reliable Item 716"
P00718,Product 718,Home & Kitchen,341.85,Brand_6,True,4.5,236,Eco-friendly and sustainable choice Item 717
P00719,Product 719,Automotive,328.98,Brand_47,True,4.1,34,"Great value for money, customer favorite Item 718"
P00720,Product 720,Home & Kitchen,140.26,Brand_14,True,4.1,189,"Best seller in its category, highly recommended Item 719"
P00721,Product 721,Books,475.68,Brand_11,True,3.6,0,"Professional grade, built to last Item 720"
P00722,Product 722,Clothing,79.77,Brand_39,True,3.4,483,Innovative design with multiple features Item 721
P00723,Product 723,Home & Kitchen,219.01,Brand_9,False,3.6,152,"Professional grade, built to last Item 722"
P00724,Product 724,Electronics,472.09,Brand_26,True,4.1,428,Innovative design with multiple features Item 723
P00725,Product 725,Electronics,212.77,Brand_16,True,3.1,432,"Perfect for everyday use, durable and reliable Item 724"
P00726,Product 726,Sports,321.07,Brand_5,True,4.8,125,Premium quality with advanced technology Item 725
P00727,Product 727,Clothing,201.81,Brand_10,True,3.3,490,Innovative design with multiple features Item 726
P00728,Product 728,Clothing,140.74,Brand_3,False,3.4,481,Premium quality with advanced technology Item 727
P00729,Product 729,Sports,492.07,Brand_13,True,4.0,344,"Professional grade, built to last Item 728"
P00730,Product 730,Home & Kitchen,207.62,Brand_43,True,4.4,399,Innovative design with multiple features Item 729
P00731,Product 731,Clothing,447.58,Brand_49,True,3.2,225,"Perfect for everyday use, durable and reliable Item 730"
P00732,Product 732,Electronics,118.83,Brand_30,True,3.6,220,High quality product with excellent features Item 731
P00733,Product 733,Electronics,110.49,Brand_45,True,4.9,402,"Perfect for everyday use, durable and reliable Item 732"
P00734,Product 734,Automotive,20.41,Brand_6,True,3.5,406,"Perfect for everyday use, durable and reliable Item 733"
P00735,Product 735,Books,327.58,Brand_17,True,3.6,210,High quality product with excellent features Item 734
P00736,Product 736,Clothing,187.42,Brand_45,True,4.7,24,High quality product with excellent features Item 735
P00737,Product 737,Home & Kitchen,432.86,Brand_19,True,3.1,15,"Best seller in its category, highly recommended Item 736"
P00738,Product 738,Sports,239.24,Brand_42,False,3.9,181,Innovative design with multiple features Item 737
P00739,Product 739,Sports,484.26,Brand_35,True,3.8,498,"Professional grade, built to last Item 738"
P00740,Product 740,Home & Kitchen,96.84,Brand_46,True,3.6,328,"Best seller in its category, highly recommended Item 739"
P00741,Product 741,Toys,434.97,Brand_26,True,3.6,128,High quality product with excellent features Item 740
P00742,Product 742,Beauty,389.42,Brand_5,True,3.2,41,Premium quality with advanced technology Item 741
P00743,Product 743,Books,386.61,Brand_29,True,3.6,402,"Professional grade, built to last Item 742"
P00744,Product 744,Sports,423.17,Brand_37,True,3.1,480,Premium quality with advanced technology Item 743
P00745,Product 745,Clothing,381.71,Brand_20,True,4.6,417,"Perfect for everyday use, durable and reliable Item 744"
P00746,Product 746,Books,314.98,Brand_49,True,3.8,335,"Great value for money, customer favorite Item 745"
P00747,Product 747,Clothing,69.97,Brand_21,True,3.9,235,"Perfect for everyday use, durable and reliable Item 746"
P00748,Product 748,Toys,21.1,Brand_10,True,4.8,359,"Perfect for everyday use, durable and reliable Item 747"
P00749,Product 749,Electronics,460.82,Brand_5,True,4.3,438,"Great value for money, customer favorite Item 748"
P00750,Product 750,Books,310.24,Brand_36,True,3.0,401,Innovative design with multiple features Item 749
P00751,Product 751,Automotive,399.29,Brand_6,False,4.9,33,High quality product with excellent features Item 750
P00752,Product 752,Sports,243.35,Brand_26,True,3.5,344,Premium quality with advanced technology Item 751
P00753,Product 753,Books,63.07,Brand_4,True,3.2,380,"Perfect for everyday use, durable and reliable Item 752"
P00754,Product 754,Books,66.97,Brand_39,True,4.5,44,"Great value for money, customer favorite Item 753"
P00755,Product 755,Books,344.35,Brand_39,True,4.0,133,"Best seller in its category, highly recommended Item 754"
P00756,Product 756,Beauty,218.0,Brand_35,True,3.9,20,"Perfect for everyday use, durable and reliable Item 755"
P00757,Product 757,Books,104.26,Brand_1,True,3.5,121,Premium quality with advanced technology Item 756
P00758,Product 758,Clothing,248.34,Brand_24,True,4.1,69,High quality product with excellent features Item 757
P00759,Product 759,Electronics,36.78,Brand_36,True,3.5,351,"Perfect for everyday use, durable and reliable Item 758"
P00760,Product 760,Toys,293.08,Brand_6,True,4.8,360,"Perfect for everyday use, durable and reliable Item 759"
P00761,Product 761,Home & Kitchen,138.15,Brand_41,True,3.4,47,Innovative design with multiple features Item 760
P00762,Product 762,Books,399.79,Brand_46,True,4.8,490,Eco-friendly and sustainable choice Item 761
P00763,Product 763,Sports,158.63,Brand_44,False,4.1,38,"Great value for money, customer favorite Item 762"
P00764,Product 764,Books,230.33,Brand_31,True,4.7,286,"Best seller in its category, highly recommended Item 763"
P00765,Product 765,Sports,10.75,Brand_20,True,4.4,489,"Best seller in its category, highly recommended Item 764"
P00766,Product 766,Clothing,40.86,Brand_24,True,4.4,9,"Professional grade, built to last Item 765"
P00767,Product 767,Sports,199.28,Brand_25,True,3.6,29,High quality product with excellent features Item 766
P00768,Product 768,Automotive,242.57,Brand_36,True,3.5,243,"Professional grade, built to last Item 767"
P00769,Product 769,Home & Kitchen,302.01,Brand_21,True,3.4,273,Premium quality with advanced technology Item 768
P00770,Product 770,Electronics,149.37,Brand_30,True,4.7,443,High quality product with excellent features Item 769
P00771,Product 771,Sports,349.02,Brand_24,True,4.6,87,"Perfect for everyday use, durable and reliable Item 770"
P00772,Product 772,Sports,430.76,Brand_44,False,3.9,243,Eco-friendly and sustainable choice Item 771
P00773,Product 773,Electronics,391.03,Brand_42,True,3.3,380,"Perfect for everyday use, durable and reliable Item 772"
P00774,Product 774,Home & Kitchen,24.61,Brand_30,True,3.8,328,"Best seller in its category, highly recommended Item 773"
P00775,Product 775,Books,242.85,Brand_22,True,4.2,478,Premium quality with advanced technology Item 774
P00776,Product 776,Sports,56.94,Brand_28,True,3.9,14,"Great value for money, customer favorite Item 775"
P00777,Product 777,Electronics,124.81,Brand_7,True,4.6,3,Premium quality with advanced technology Item 776
P00778,Product 778,Automotive,493.4,Brand_35,False,5.0,190,"Perfect for everyday use, durable and reliable Item 777"
P00779,Product 779,Automotive,75.54,Brand_28,True,3.4,167,"Great value for money, customer favorite Item 778"
P00780,Product 780,Clothing,251.95,Brand_14,True,3.9,8,Premium quality with advanced technology Item 779
P00781,Product 781,Electronics,310.99,Brand_10,True,3.9,108,Eco-friendly and sustainable choice Item 780
P00782,Product 782,Clothing,352.72,Brand_16,True,3.6,136,Eco-friendly and sustainable choice Item 781
P00783,Product 783,Automotive,282.03,Brand_16,True,3.4,153,Premium quality with advanced technology Item 782
P00784,Product 784,Home & Kitchen,9.84,Brand_31,True,3.1,387,"Great value for money, customer favorite Item 783"
P00785,Product 785,Books,166.6,Brand_42,True,4.8,208,"Perfect for everyday use, durable and reliable Item 784"
P00786,Product 786,Electronics,261.27,Brand_25,True,3.8,271,Premium quality with advanced technology Item 785
P00787,Product 787,Toys,48.49,Brand_13,True,4.0,142,"Great value for money, customer favorite Item 786"
P00788,Product 788,Automotive,178.56,Brand_6,True,4.8,98,Innovative design with multiple features Item 787
P00789,Product 789,Automotive,21.44,Brand_44,True,4.6,376,Eco-friendly and sustainable choice Item 788
P00790,Product 790,Toys,43.9,Brand_9,True,3.3,307,Innovative design with multiple features Item 789
P00791,Product 791,Beauty,201.48,Brand_45,True,4.1,68,"Perfect for everyday use, durable and reliable Item 790"
P00792,Product 792,Automotive,70.69,Brand_36,True,3.9,246,"Great value for money, customer favorite Item 791"
P00793,Product 793,Sports,285.93,Brand_43,True,4.6,260,Innovative design with multiple features Item 792
P00794,Product 794,Home & Kitchen,346.29,Brand_20,False,4.4,275,"Great value for money, customer favorite Item 793"
P00795,Product 795,Electronics,401.29,Brand_18,True,4.4,78,Premium quality with advanced technology Item 794
P00796,Product 796,Toys,104.07,Brand_43,True,3.7,145,"Perfect for everyday use, durable and reliable Item 795"
P00797,Product 797,Sports,87.9,Brand_21,True,4.6,110,Innovative design with multiple features Item 796
P00798,Product 798,Toys,56.76,Brand_4,True,3.1,257,"Professional grade, built to last Item 797"
P00799,Product 799,Electronics,320.03,Brand_33,True,3.3,92,Premium quality with advanced technology Item 798
P00800,Product 800,Clothing,354.71,Brand_27,True,3.7,12,Eco-friendly and sustainable choice Item 799
P00801,Product 801,Electronics,20.64,Brand_7,False,3.2,259,"Professional grade, built to last Item 800"
P00802,Product 802,Beauty,468.43,Brand_6,True,3.5,425,"Professional grade, built to last Item 801"
P00803,Product 803,Electronics,30.73,Brand_15,True,4.7,108,High quality product with excellent features Item 802
P00804,Product 804,Electronics,272.94,Brand_18,True,4.9,329,High quality product with excellent features Item 803
P00805,Product 805,Beauty,355.98,Brand_32,True,3.6,188,"Perfect for everyday use, durable and reliable Item 804"
P00806,Product 806,Home & Kitchen,436.13,Brand_11,True,3.5,94,Innovative design with multiple features Item 805
P00807,Product 807,Automotive,358.47,Brand_20,True,3.6,104,Innovative design with multiple features Item 806
P00808,Product 808,Electronics,401.86,Brand_24,True,3.6,7,Innovative design with multiple features Item 807
P00809,Product 809,Beauty,173.03,Brand_15,False,3.1,66,"Great value for money, customer favorite Item 808"
P00810,Product 810,Sports,408.34,Brand_48,True,4.9,495,Premium quality with advanced technology Item 809
P00811,Product 811,Clothing,44.66,Brand_7,True,3.4,190,Innovative design with multiple features Item 810
P00812,Product 812,Clothing,447.93,Brand_21,True,3.8,365,Premium quality with advanced technology Item 811
P00813,Product 813,Electronics,276.06,Brand_42,True,3.0,255,"Perfect for everyday use, durable and reliable Item 812"
P00814,Product 814,Home & Kitchen,409.56,Brand_26,True,4.7,8,"Professional grade, built to last Item 813"
P00815,Product 815,Home & Kitchen,228.9,Brand_44,True,4.5,477,Innovative design with multiple features Item 814
P00816,Product 816,Sports,323.57,Brand_14,True,4.9,116,"Perfect for everyday use, durable and reliable Item 815"
P00817,Product 817,Electronics,265.57,Brand_37,True,4.6,266,Innovative design with multiple features Item 816
P00818,Product 818,Clothing,367.14,Brand_21,True,3.6,98,High quality product with excellent features Item 817
P00819,Product 819,Home & Kitchen,45.41,Brand_18,True,3.5,484,"Best seller in its category, highly recommended Item 818"
P00820,Product 820,Electronics,34.87,Brand_5,True,4.4,297,"Perfect for everyday use, durable and reliable Item 819"
P00821,Product 821,Toys,127.32,Brand_3,True,3.7,396,Innovative design with multiple features Item 820
P00822,Product 822,Home & Kitchen,83.97,Brand_23,True,4.1,163,Eco-friendly and sustainable choice Item 821
P00823,Product 823,Beauty,436.53,Brand_26,True,3.0,375,"Best seller in its category, highly recommended Item 822"
P00824,Product 824,Toys,113.51,Brand_37,True,3.1,140,"Perfect for everyday use, durable and reliable Item 823"
P00825,Product 825,Automotive,488.05,Brand_24,True,4.1,267,Eco-friendly and sustainable choice Item 824
P00826,Product 826,Home & Kitchen,171.76,Brand_49,False,4.1,36,Eco-friendly and sustainable choice Item 825
P00827,Product 827,Clothing,95.15,Brand_19,True,4.5,73,"Great value for money, customer favorite Item 826"
P00828,Product 828,Books,395.9,Brand_25,True,3.3,72,Eco-friendly and sustainable choice Item 827
P00829,Product 829,Toys,331.06,Brand_21,True,4.0,307,Innovative design with multiple features Item 828
P00830,Product 830,Automotive,251.61,Brand_12,True,3.4,198,"Great value for money, customer favorite Item 829"
P00831,Product 831,Sports,279.9,Brand_41,True,3.2,129,High quality product with excellent features Item 830
P00832,Product 832,Sports,361.0,Brand_33,True,3.8,245,Innovative design with multiple features Item 831
P00833,Product 833,Clothing,118.09,Brand_4,True,3.3,311,"Professional grade, built to last Item 832"
P00834,Product 834,Home & Kitchen,498.19,Brand_42,True,3.4,59,Eco-friendly and sustainable choice Item 833
P00835,Product 835,Electronics,487.52,Brand_7,True,3.6,278,High quality product with excellent features Item 834
P00836,Product 836,Home & Kitchen,326.91,Brand_22,True,3.5,102,"Best seller in its category, highly recommended Item 835"
P00837,Product 837,Clothing,103.77,Brand_33,True,3.2,295,"Perfect for everyday use, durable and reliable Item 836"
P00838,Product 838,Sports,341.71,Brand_17,True,3.2,319,Eco-friendly and sustainable choice Item 837
P00839,Product 839,Home & Kitchen,40.74,Brand_24,True,3.4,486,Premium quality with advanced technology Item 838
P00840,Product 840,Sports,20.17,Brand_34,True,3.1,340,High quality product with excellent features Item 839
