CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,Cluster,Cluster_Name
15265,150.0,2.0,1506.1200000000001,753.0600000000001,612.0,76.0,0,At Risk
15266,337.0,1.0,119.3,119.3,18.0,6.0,2,Potential Loyalists
15267,21.0,5.0,1717.36,343.472,944.0,8.0,0,At Risk
15269,23.0,1.0,408.8,408.8,26.0,2.0,0,At Risk
15270,15.0,7.0,2379.49,339.9271428571428,1521.0,22.0,0,At Risk
15271,6.0,15.0,2507.07,167.138,1262.0,184.0,3,New Customers
15272,56.0,2.0,721.94,360.97,310.0,63.0,0,At Risk
15274,3.0,2.0,716.57,358.285,619.0,44.0,0,At Risk
15275,37.0,1.0,615.14,615.14,498.0,41.0,0,At Risk
15276,65.0,1.0,135.31,135.31,64.0,49.0,0,At Risk
15277,46.0,1.0,255.89999999999998,255.89999999999998,205.0,12.0,0,At Risk
15279,354.0,1.0,290.51,290.51,189.0,19.0,2,Potential Loyalists
15280,171.0,1.0,113.12,113.12,154.0,16.0,2,Potential Loyalists
15281,58.0,9.0,2332.15,259.1277777777778,1211.0,121.0,3,New Customers
15286,49.0,1.0,240.55,240.55,55.0,3.0,0,At Risk
15287,21.0,2.0,486.69,243.345,433.0,17.0,0,At Risk
15288,42.0,5.0,2306.52,461.304,775.0,80.0,0,At Risk
15289,28.0,3.0,939.78,313.26,1008.0,43.0,0,At Risk
15290,4.0,18.0,7943.22,441.29,4501.0,93.0,3,New Customers
15291,25.0,15.0,4668.3,311.22,2103.0,62.0,3,New Customers
15292,200.0,1.0,180.94,180.94,56.0,24.0,2,Potential Loyalists
15296,50.0,6.0,3672.86,612.1433333333333,1766.0,137.0,3,New Customers
15297,9.0,3.0,641.94,213.98000000000002,292.0,30.0,0,At Risk
15298,1.0,12.0,4799.9,399.9916666666666,3116.0,115.0,3,New Customers
15299,66.0,7.0,4507.01,643.8585714285715,2948.0,7.0,3,New Customers
15300,63.0,1.0,496.44,496.44,292.0,28.0,0,At Risk
15301,50.0,12.0,5070.35,422.5291666666667,2775.0,167.0,3,New Customers
15303,289.0,1.0,574.02,574.02,248.0,31.0,2,Potential Loyalists
15304,60.0,8.0,694.4000000000001,86.80000000000001,104.0,8.0,0,At Risk
15306,63.0,3.0,1174.35,391.45,810.0,57.0,0,At Risk
15307,95.0,1.0,205.3,205.3,37.0,12.0,0,At Risk
15308,273.0,1.0,310.47,310.47,175.0,19.0,2,Potential Loyalists
15311,0.0,30.0,19880.99570000001,667.7791208791209,11046.580000000007,354.0,1,Champions
15312,74.0,4.0,924.85,231.2125,516.0,42.0,0,At Risk
15313,109.0,1.0,52.0,52.0,25.0,1.0,0,At Risk
15314,198.0,1.0,327.97,327.97,313.0,24.0,2,Potential Loyalists
15315,63.0,2.0,570.5,285.25,862.0,35.0,0,At Risk
15316,326.0,1.0,165.0,165.0,100.0,1.0,2,Potential Loyalists
15318,3.0,1.0,312.62,312.62,642.0,33.0,0,At Risk
15319,283.0,1.0,204.5,204.5,175.0,16.0,2,Potential Loyalists
15320,43.0,1.0,267.13,267.13,326.0,36.0,0,At Risk
15321,70.0,3.0,2748.31,916.1033333333334,1181.0,83.0,3,New Customers
15322,85.0,1.0,679.68,679.68,416.0,42.0,0,At Risk
15325,103.0,1.0,162.29,162.29,232.0,47.0,0,At Risk
15326,333.0,1.0,311.71,311.71,386.0,29.0,2,Potential Loyalists
15327,52.0,1.0,208.75,208.75,116.0,10.0,0,At Risk
15329,38.0,3.0,1049.7,349.90000000000003,486.0,51.0,0,At Risk
15330,31.0,2.0,714.96,357.48,1312.0,10.0,0,At Risk
15332,365.0,4.0,1661.06,415.265,652.0,29.0,2,Potential Loyalists
15333,207.0,1.0,1028.56,1028.56,344.0,16.0,2,Potential Loyalists
15334,156.0,3.0,351.67,117.22333333333334,274.0,67.0,2,Potential Loyalists
15335,53.0,1.0,173.97,173.97,80.0,34.0,0,At Risk
15339,65.0,2.0,574.07,287.035,416.0,77.0,0,At Risk
15341,80.0,1.0,2020.52,2020.52,812.0,17.0,3,New Customers
15342,129.0,1.0,406.09,406.09,283.0,24.0,0,At Risk
15343,86.0,1.0,364.5,364.5,84.0,21.0,0,At Risk
15344,0.0,3.0,563.94,187.98000000000002,116.0,21.0,0,At Risk
15345,45.0,1.0,393.54,393.54,81.0,20.0,0,At Risk
15346,332.0,1.0,252.42000000000002,252.42000000000002,144.0,17.0,2,Potential Loyalists
15347,365.0,1.0,201.60000000000002,201.60000000000002,130.0,5.0,2,Potential Loyalists
15348,71.0,1.0,158.04,158.04,84.0,9.0,0,At Risk
15349,157.0,2.0,473.81,236.905,327.0,65.0,2,Potential Loyalists
15350,368.0,1.0,115.65,115.65,51.0,5.0,2,Potential Loyalists
15351,11.0,7.0,1960.1100000000001,280.0157142857143,753.0,157.0,3,New Customers
15353,254.0,2.0,777.02,388.51,343.0,59.0,2,Potential Loyalists
15355,28.0,2.0,277.05,138.525,45.0,9.0,0,At Risk
15356,30.0,10.0,2766.5,276.65,1673.0,215.0,3,New Customers
15358,4.0,22.0,8347.2,379.41818181818184,7050.0,292.0,1,Champions
15360,39.0,1.0,427.93,427.93,223.0,13.0,0,At Risk
15361,361.0,1.0,418.92,418.92,336.0,7.0,2,Potential Loyalists
15363,368.0,1.0,326.0,326.0,144.0,16.0,2,Potential Loyalists
15364,95.0,2.0,913.19,456.595,493.0,29.0,0,At Risk
15365,25.0,7.0,2314.32,330.6171428571429,1084.0,65.0,0,At Risk
15366,74.0,2.0,602.51,301.255,621.0,37.0,0,At Risk
15367,56.0,4.0,1877.59,469.3975,1057.0,91.0,0,At Risk
15368,20.0,1.0,446.94000000000005,446.94000000000005,230.0,4.0,0,At Risk
15370,40.0,7.0,2386.05,340.86428571428576,830.0,65.0,0,At Risk
15372,136.0,1.0,2007.3999999999999,2007.3999999999999,2924.0,27.0,3,New Customers
15373,7.0,12.0,2415.91,201.32583333333332,500.0,74.0,3,New Customers
15374,128.0,1.0,168.0,168.0,126.0,3.0,0,At Risk
15376,39.0,3.0,1233.3600000000001,411.12000000000006,619.0,100.0,0,At Risk
15379,168.0,7.0,3703.29,529.0414285714286,2305.0,145.0,3,New Customers
15380,8.0,5.0,1690.2600000000002,338.052,376.0,22.0,0,At Risk
15381,213.0,2.0,596.85,298.425,171.0,8.0,2,Potential Loyalists
15382,14.0,6.0,5955.71,992.6183333333333,4012.0,193.0,3,New Customers
15384,169.0,2.0,642.41,321.205,596.0,34.0,2,Potential Loyalists
15385,39.0,1.0,316.88,316.88,161.0,12.0,0,At Risk
15386,185.0,1.0,394.14,394.14,446.0,31.0,2,Potential Loyalists
15388,269.0,1.0,140.54,140.54,88.0,10.0,2,Potential Loyalists
15389,171.0,1.0,500.0,500.0,400.0,1.0,2,Potential Loyalists
15392,4.0,4.0,1535.53,383.8825,1277.0,74.0,0,At Risk
15393,15.0,2.0,231.86,115.93,150.0,10.0,0,At Risk
15394,9.0,4.0,2183.54,545.885,910.0,54.0,0,At Risk
15395,325.0,1.0,107.45,107.45,17.0,7.0,2,Potential Loyalists
15396,112.0,1.0,288.18,288.18,122.0,14.0,0,At Risk
15397,289.0,1.0,94.0,94.0,20.0,6.0,2,Potential Loyalists
15398,15.0,2.0,1345.53,672.765,769.0,60.0,0,At Risk
15399,0.0,3.0,815.77,271.92333333333335,611.0,45.0,0,At Risk
15400,91.0,5.0,716.2,143.24,390.0,10.0,0,At Risk
15402,148.0,2.0,626.77,313.385,694.0,35.0,0,At Risk
15405,188.0,1.0,349.1,349.1,193.0,8.0,2,Potential Loyalists
15406,30.0,2.0,510.71000000000004,255.35500000000002,254.0,51.0,0,At Risk
15407,33.0,4.0,1056.44,264.11,558.0,142.0,0,At Risk
15408,263.0,1.0,267.18,267.18,106.0,34.0,2,Potential Loyalists
15410,83.0,8.0,3450.84,431.355,1200.0,48.0,0,At Risk
15411,25.0,4.0,1358.88,339.72,530.0,86.0,0,At Risk
15412,170.0,1.0,190.53,190.53,108.0,10.0,2,Potential Loyalists
15414,9.0,3.0,774.9000000000001,258.3,443.0,37.0,0,At Risk
15415,312.0,1.0,572.8100000000001,572.8100000000001,575.0,46.0,2,Potential Loyalists
15416,64.0,4.0,3984.32,996.08,2090.0,165.0,3,New Customers
15417,84.0,1.0,508.8,508.8,284.0,28.0,0,At Risk
15419,24.0,1.0,135.86,135.86,230.0,8.0,0,At Risk
15421,58.0,4.0,950.36,237.59,500.0,40.0,0,At Risk
15422,322.0,2.0,97.7,48.85,38.0,6.0,2,Potential Loyalists
15423,37.0,1.0,43.5,43.5,101.0,2.0,0,At Risk
15424,253.0,2.0,383.34,191.67,554.0,17.0,2,Potential Loyalists
15426,18.0,5.0,1447.39,289.478,674.0,217.0,3,New Customers
15427,32.0,3.0,1483.14,494.38000000000005,1013.0,233.0,3,New Customers
15428,14.0,1.0,93.78,93.78,102.0,6.0,0,At Risk
15429,26.0,2.0,397.35,198.675,380.0,77.0,0,At Risk
15432,22.0,1.0,171.19,171.19,65.0,10.0,0,At Risk
15433,213.0,2.0,533.3,266.65,534.0,40.0,2,Potential Loyalists
15434,7.0,5.0,1041.48,208.296,647.0,40.0,0,At Risk
15435,21.0,1.0,149.29,149.29,54.0,29.0,0,At Risk
15436,11.0,3.0,1122.53,374.1766666666667,613.0,243.0,3,New Customers
15437,261.0,1.0,200.16,200.16,79.0,44.0,2,Potential Loyalists
15438,130.0,1.0,156.57999999999998,156.57999999999998,59.0,25.0,0,At Risk
15440,54.0,3.0,383.68,127.89333333333333,197.0,50.0,0,At Risk
15442,248.0,1.0,594.0,594.0,120.0,2.0,2,Potential Loyalists
15443,1.0,7.0,3236.91,462.4157142857143,1663.0,237.0,3,New Customers
15444,8.0,2.0,1418.26,709.13,764.0,191.0,3,New Customers
15445,263.0,1.0,113.5,113.5,58.0,5.0,2,Potential Loyalists
15447,330.0,1.0,155.17,155.17,85.0,9.0,2,Potential Loyalists
15448,312.0,1.0,494.64,494.64,232.0,28.0,2,Potential Loyalists
15449,25.0,3.0,974.52,324.84,812.0,47.0,0,At Risk
15450,29.0,1.0,429.84,429.84,376.0,30.0,0,At Risk
15452,29.0,3.0,538.73,179.57666666666668,283.0,47.0,0,At Risk
15453,1.0,7.0,1388.37,198.3385714285714,845.0,169.0,3,New Customers
15454,361.0,1.0,179.1,179.1,86.0,23.0,2,Potential Loyalists
15456,282.0,3.0,447.22,149.07333333333335,660.0,48.0,2,Potential Loyalists
15457,261.0,1.0,237.07,237.07,132.0,56.0,2,Potential Loyalists
15458,24.0,1.0,161.64,161.64,156.0,7.0,0,At Risk
15460,353.0,1.0,216.76,216.76,109.0,53.0,2,Potential Loyalists
15462,93.0,3.0,234.6,78.2,172.0,9.0,0,At Risk
15463,28.0,1.0,126.14,126.14,106.0,7.0,0,At Risk
15464,337.0,1.0,1048.85,1048.85,350.0,155.0,2,Potential Loyalists
15465,19.0,18.0,7354.62,408.59,1257.0,43.0,3,New Customers
15466,84.0,1.0,334.53,334.53,246.0,56.0,0,At Risk
15467,8.0,3.0,524.88,174.96,310.0,41.0,0,At Risk
15468,50.0,2.0,467.51,233.755,155.0,24.0,0,At Risk
15469,49.0,2.0,538.55,269.275,153.0,24.0,0,At Risk
15471,1.0,1.0,469.48,469.48,266.0,67.0,0,At Risk
15472,112.0,1.0,371.56,371.56,251.0,76.0,0,At Risk
15473,13.0,7.0,1771.2,253.02857142857144,672.0,4.0,0,At Risk
15475,76.0,1.0,454.10999999999996,454.10999999999996,319.0,29.0,0,At Risk
15478,39.0,2.0,1441.42,720.71,585.0,34.0,0,At Risk
15480,115.0,1.0,905.5,905.5,303.0,45.0,0,At Risk
15482,15.0,12.0,11054.96,921.2466666666666,5020.0,46.0,1,Champions
15483,160.0,4.0,233.81,58.4525,295.0,74.0,2,Potential Loyalists
15484,0.0,4.0,3594.31,898.5775,3152.0,135.0,3,New Customers
15485,29.0,3.0,2575.0,858.3333333333334,1306.0,59.0,0,At Risk
15488,92.0,1.0,91.32000000000001,91.32000000000001,73.0,2.0,0,At Risk
15489,22.0,3.0,1134.28,378.0933333333333,608.0,47.0,0,At Risk
15491,94.0,6.0,3100.09,516.6816666666667,1646.0,108.0,3,New Customers
15492,27.0,2.0,659.4599999999999,329.72999999999996,483.0,32.0,0,At Risk
15493,32.0,5.0,2001.8,400.36,560.0,177.0,3,New Customers
15494,20.0,2.0,1299.23,649.615,1148.0,120.0,0,At Risk
15497,17.0,2.0,1262.2,631.1,624.0,13.0,0,At Risk
15498,2.0,27.0,13316.4,493.2,6105.0,354.0,1,Champions
15500,7.0,4.0,1131.56,282.89,572.0,64.0,0,At Risk
15502,15.0,12.0,10384.93,865.4108333333334,4236.0,164.0,3,New Customers
15503,362.0,1.0,147.09,147.09,74.0,66.0,2,Potential Loyalists
15504,80.0,1.0,52.83,52.83,33.0,13.0,0,At Risk
15505,52.0,5.0,3610.96,722.192,2390.0,90.0,3,New Customers
15506,22.0,3.0,979.26,326.42,848.0,121.0,0,At Risk
15507,171.0,1.0,492.36,492.36,162.0,41.0,2,Potential Loyalists
15508,188.0,6.0,1000.27,166.71166666666667,440.0,78.0,2,Potential Loyalists
15510,330.0,1.0,250.0,250.0,2.0,1.0,2,Potential Loyalists
15511,11.0,5.0,909.23,181.846,271.0,117.0,0,At Risk
15512,155.0,2.0,121.0,60.5,68.0,7.0,2,Potential Loyalists
15513,32.0,19.0,14758.220000000001,776.7484210526317,5709.0,183.0,1,Champions
15514,11.0,11.0,4139.46,376.31454545454545,2160.0,96.0,3,New Customers
15516,44.0,3.0,62.43,20.81,27.0,15.0,0,At Risk
15517,232.0,1.0,267.03,267.03,293.0,27.0,2,Potential Loyalists
15518,63.0,8.0,1942.45,242.80625,1273.0,135.0,3,New Customers
15520,1.0,1.0,343.5,343.5,314.0,18.0,0,At Risk
15521,39.0,8.0,3000.2,375.025,1836.0,116.0,3,New Customers
15522,32.0,2.0,398.84,199.42,573.0,47.0,0,At Risk
15523,83.0,1.0,412.01000000000005,412.01000000000005,132.0,10.0,0,At Risk
15524,24.0,1.0,440.0,440.0,4.0,1.0,0,At Risk
15525,1.0,3.0,825.92,275.3066666666667,416.0,133.0,0,At Risk
15526,32.0,2.0,148.44,74.22,24.0,4.0,0,At Risk
15527,18.0,8.0,2429.78,303.7225,992.0,127.0,3,New Customers
15528,253.0,1.0,229.33,229.33,123.0,26.0,2,Potential Loyalists
15529,22.0,11.0,3995.23,363.20272727272726,3496.0,354.0,3,New Customers
15530,21.0,4.0,1502.35,375.5875,950.0,90.0,0,At Risk
15531,7.0,2.0,2007.44,1003.72,1105.0,196.0,3,New Customers
15532,24.0,4.0,1580.93,395.2325,521.0,205.0,3,New Customers
15533,18.0,3.0,807.57,269.19,289.0,73.0,0,At Risk
15535,172.0,4.0,536.4,134.1,143.0,55.0,2,Potential Loyalists
15537,162.0,1.0,110.92,110.92,29.0,24.0,2,Potential Loyalists
15539,6.0,1.0,538.46,538.46,410.0,41.0,0,At Risk
15540,10.0,1.0,213.3,213.3,200.0,15.0,0,At Risk
15541,113.0,1.0,85.13000000000001,85.13000000000001,49.0,29.0,0,At Risk
15543,287.0,1.0,127.86,127.86,86.0,26.0,2,Potential Loyalists
15544,8.0,9.0,3546.71,394.0788888888889,3109.0,122.0,3,New Customers
15545,53.0,2.0,292.71999999999997,146.35999999999999,163.0,78.0,0,At Risk
15547,6.0,14.0,4954.84,353.9171428571429,4032.0,354.0,3,New Customers
15549,76.0,3.0,1693.26,564.42,698.0,104.0,0,At Risk
15550,3.0,4.0,575.63,143.9075,295.0,43.0,0,At Risk
15551,36.0,1.0,436.06,436.06,218.0,29.0,0,At Risk
15552,216.0,1.0,90.12,90.12,60.0,17.0,2,Potential Loyalists
15553,59.0,1.0,437.23,437.23,451.0,51.0,0,At Risk
15554,277.0,1.0,217.2,217.2,74.0,14.0,2,Potential Loyalists
15555,11.0,16.0,4805.17,300.323125,4439.0,354.0,3,New Customers
15556,23.0,1.0,279.77,279.77,236.0,31.0,0,At Risk
15557,28.0,1.0,473.65000000000003,473.65000000000003,219.0,16.0,0,At Risk
15561,11.0,4.0,800.59,200.1475,267.0,27.0,0,At Risk
15562,351.0,1.0,134.55,134.55,39.0,1.0,2,Potential Loyalists
15563,21.0,4.0,1400.44,350.11,1501.0,88.0,0,At Risk
15565,49.0,2.0,173.16,86.58,60.0,8.0,0,At Risk
15567,18.0,1.0,186.01,186.01,223.0,7.0,0,At Risk
15568,2.0,3.0,758.29,252.76333333333332,461.0,27.0,0,At Risk
15569,103.0,5.0,1375.71,275.142,666.0,27.0,0,At Risk
15570,6.0,12.0,4165.52,347.1266666666667,2067.0,231.0,3,New Customers
15571,11.0,4.0,650.4300000000001,162.60750000000002,264.0,47.0,0,At Risk
15572,4.0,7.0,2552.86,364.69428571428574,1229.0,166.0,3,New Customers
15573,31.0,2.0,607.45,303.725,363.0,88.0,0,At Risk
15574,177.0,4.0,702.25,175.5625,349.0,131.0,2,Potential Loyalists
15576,37.0,1.0,940.6700000000001,940.6700000000001,404.0,43.0,0,At Risk
15577,150.0,3.0,258.88,86.29333333333334,89.0,39.0,2,Potential Loyalists
15578,161.0,1.0,127.1,127.1,52.0,13.0,2,Potential Loyalists
15579,68.0,2.0,348.6,174.3,120.0,45.0,0,At Risk
15581,120.0,13.0,3679.9700000000003,283.0746153846154,286.0,134.0,3,New Customers
15582,24.0,3.0,682.9100000000001,227.63666666666668,453.0,39.0,0,At Risk
15584,23.0,4.0,725.11,181.2775,314.0,89.0,0,At Risk
15585,176.0,1.0,455.3,455.3,320.0,31.0,2,Potential Loyalists
15587,49.0,4.0,913.6800000000001,228.42000000000002,312.0,3.0,0,At Risk
15589,255.0,3.0,478.53000000000003,159.51000000000002,243.0,28.0,2,Potential Loyalists
15592,46.0,1.0,388.58,388.58,354.0,24.0,0,At Risk
15593,70.0,1.0,199.8,199.8,60.0,5.0,0,At Risk
15594,15.0,5.0,1771.78,354.356,983.0,85.0,0,At Risk
15596,100.0,5.0,1406.59,281.318,561.0,51.0,0,At Risk
15597,34.0,1.0,324.57,324.57,279.0,22.0,0,At Risk
15598,52.0,1.0,240.68,240.68,160.0,14.0,0,At Risk
15599,26.0,2.0,761.74,380.87,718.0,50.0,0,At Risk
15601,10.0,14.0,6776.56,484.04,4983.0,230.0,3,New Customers
15602,7.0,9.0,1297.8700000000001,144.20777777777778,1137.0,30.0,0,At Risk
15603,78.0,1.0,48.480000000000004,48.480000000000004,96.0,2.0,0,At Risk
15604,51.0,1.0,216.39,216.39,159.0,17.0,0,At Risk
15605,35.0,5.0,1198.23,239.64600000000002,441.0,61.0,0,At Risk
15606,60.0,9.0,2920.16,324.4622222222222,892.0,48.0,0,At Risk
15607,336.0,1.0,104.76,104.76,202.0,13.0,2,Potential Loyalists
15608,27.0,4.0,1093.68,273.42,714.0,59.0,0,At Risk
15609,183.0,1.0,298.48,298.48,148.0,16.0,2,Potential Loyalists
15610,51.0,1.0,112.46000000000001,112.46000000000001,66.0,6.0,0,At Risk
15611,9.0,13.0,1591.45,122.41923076923078,504.0,23.0,0,At Risk
15612,35.0,2.0,195.15,97.575,52.0,4.0,0,At Risk
15615,9.0,23.0,10399.74,452.1626086956522,5508.0,184.0,1,Champions
15618,32.0,4.0,776.851,194.21275,454.0,39.0,0,At Risk
15619,10.0,1.0,336.40000000000003,336.40000000000003,136.0,3.0,0,At Risk
15620,56.0,3.0,1553.18,517.7266666666667,915.0,92.0,0,At Risk
15621,3.0,4.0,1293.03,323.2575,501.0,11.0,0,At Risk
15622,42.0,9.0,3709.56,412.17333333333335,1674.0,169.0,3,New Customers
15623,140.0,1.0,301.03,301.03,125.0,19.0,0,At Risk
15624,116.0,4.0,588.13,147.0325,357.0,26.0,0,At Risk
15625,103.0,4.0,1534.26,383.565,1188.0,44.0,0,At Risk
15626,74.0,2.0,675.8,337.9,766.0,49.0,0,At Risk
15628,4.0,9.0,2870.2400000000002,318.91555555555556,1894.0,85.0,3,New Customers
15630,44.0,2.0,1186.35,593.175,800.0,57.0,0,At Risk
15632,15.0,8.0,3285.31,410.66375,2109.0,107.0,3,New Customers
15634,16.0,1.0,243.55,243.55,99.0,15.0,0,At Risk
15636,89.0,2.0,724.76,362.38,284.0,20.0,0,At Risk
15637,52.0,1.0,223.36,223.36,128.0,15.0,0,At Risk
15639,133.0,1.0,425.32,425.32,323.0,25.0,0,At Risk
15640,3.0,15.0,12515.66,834.3773333333334,6607.0,240.0,1,Champions
15641,104.0,4.0,1887.2,471.8,1562.0,102.0,0,At Risk
15643,191.0,3.0,664.0,221.33333333333334,246.0,31.0,2,Potential Loyalists
15644,165.0,4.0,813.0,203.25,557.0,166.0,0,At Risk
15645,18.0,1.0,612.01,612.01,256.0,50.0,0,At Risk
15646,157.0,3.0,447.64000000000004,149.21333333333334,394.0,35.0,2,Potential Loyalists
15648,203.0,2.0,657.35,328.675,221.0,23.0,2,Potential Loyalists
15649,335.0,2.0,816.0,408.0,192.0,1.0,2,Potential Loyalists
15651,36.0,3.0,646.3,215.4333333333333,479.0,27.0,0,At Risk
15652,90.0,1.0,337.74,337.74,208.0,21.0,0,At Risk
15653,92.0,2.0,877.4399999999999,438.71999999999997,1200.0,4.0,0,At Risk
15654,8.0,2.0,922.53,461.265,475.0,15.0,0,At Risk
15655,242.0,1.0,560.67,560.67,324.0,34.0,2,Potential Loyalists
15656,44.0,4.0,748.5,187.125,343.0,46.0,0,At Risk
15657,22.0,1.0,30.0,30.0,24.0,1.0,0,At Risk
15658,189.0,5.0,1024.1000000000001,204.82000000000002,242.0,40.0,2,Potential Loyalists
15659,43.0,1.0,306.45,306.45,111.0,11.0,0,At Risk
15660,24.0,9.0,1600.86,177.87333333333333,1050.0,55.0,0,At Risk
15661,316.0,2.0,309.8,154.9,236.0,4.0,2,Potential Loyalists
15663,105.0,1.0,138.14,138.14,106.0,9.0,0,At Risk
15664,50.0,1.0,386.43,386.43,157.0,17.0,0,At Risk
15665,167.0,2.0,2242.01,1121.005,1666.0,92.0,3,New Customers
15667,39.0,1.0,301.32,301.32,240.0,13.0,0,At Risk
15668,217.0,1.0,76.32000000000001,76.32000000000001,72.0,1.0,2,Potential Loyalists
15669,39.0,4.0,684.34,171.085,342.0,31.0,0,At Risk
15670,296.0,1.0,173.05,173.05,91.0,12.0,2,Potential Loyalists
15671,18.0,7.0,2657.13,379.59000000000003,1699.0,52.0,0,At Risk
15673,87.0,4.0,2881.02,720.255,1514.0,107.0,3,New Customers
15674,72.0,5.0,2446.6,489.32,1275.0,88.0,0,At Risk
15675,80.0,3.0,323.69,107.89666666666666,527.0,20.0,0,At Risk
15676,18.0,3.0,3435.76,1145.2533333333333,2252.0,191.0,3,New Customers
15677,48.0,1.0,657.23,657.23,319.0,33.0,0,At Risk
15678,52.0,1.0,352.7,352.7,184.0,12.0,0,At Risk
15679,23.0,4.0,781.28,195.32,1170.0,98.0,0,At Risk
15680,8.0,3.0,1333.68,444.56,952.0,61.0,0,At Risk
15681,24.0,5.0,1426.16,285.232,816.0,32.0,0,At Risk
15683,116.0,1.0,193.75,193.75,131.0,10.0,0,At Risk
15687,8.0,9.0,2993.1,332.56666666666666,1310.0,119.0,3,New Customers
15689,119.0,2.0,254.1,127.05,84.0,8.0,0,At Risk
15690,3.0,2.0,239.76,119.88,408.0,19.0,0,At Risk
15691,251.0,1.0,136.8,136.8,72.0,2.0,2,Potential Loyalists
15692,27.0,1.0,191.04,191.04,138.0,12.0,0,At Risk
15694,0.0,14.0,6479.4,462.8142857142857,1677.0,42.0,3,New Customers
15695,266.0,2.0,409.98,204.99,212.0,22.0,2,Potential Loyalists
15696,32.0,8.0,2736.46,342.0575,1028.0,140.0,3,New Customers
15699,17.0,1.0,309.65,309.65,113.0,18.0,0,At Risk
15700,171.0,2.0,696.68,348.34,357.0,85.0,2,Potential Loyalists
15701,1.0,4.0,1542.14,385.535,923.0,193.0,3,New Customers
15703,264.0,1.0,211.5,211.5,66.0,5.0,2,Potential Loyalists
15704,139.0,4.0,2293.62,573.405,1028.0,79.0,0,At Risk
15705,200.0,1.0,143.1,143.1,62.0,6.0,2,Potential Loyalists
15706,63.0,4.0,1060.56,265.14,321.0,50.0,0,At Risk
15707,34.0,4.0,945.58,236.395,605.0,126.0,0,At Risk
15708,40.0,7.0,3364.2400000000002,480.6057142857143,1267.0,124.0,3,New Customers
15709,283.0,1.0,133.25,133.25,121.0,6.0,2,Potential Loyalists
15712,8.0,5.0,1072.3600000000001,214.47200000000004,486.0,41.0,0,At Risk
15713,142.0,2.0,356.7,178.35,150.0,18.0,0,At Risk
15714,11.0,2.0,330.88,165.44,187.0,34.0,0,At Risk
15716,145.0,4.0,1118.81,279.7025,744.0,101.0,0,At Risk
15717,233.0,1.0,150.3,150.3,70.0,7.0,2,Potential Loyalists
15719,32.0,13.0,5045.61,388.1238461538461,2725.0,299.0,3,New Customers
15720,23.0,1.0,598.73,598.73,281.0,128.0,0,At Risk
15721,11.0,1.0,507.08,507.08,409.0,80.0,0,At Risk
15722,35.0,5.0,2222.56,444.512,1026.0,45.0,0,At Risk
15723,364.0,1.0,203.1,203.1,87.0,37.0,2,Potential Loyalists
15724,200.0,2.0,218.25,109.125,73.0,11.0,2,Potential Loyalists
15725,14.0,1.0,415.25,415.25,221.0,32.0,0,At Risk
15727,16.0,7.0,5178.96,739.8514285714285,3065.0,213.0,3,New Customers
15729,212.0,1.0,85.0,85.0,28.0,5.0,2,Potential Loyalists
15730,65.0,3.0,1120.88,373.6266666666667,689.0,68.0,0,At Risk
15732,211.0,2.0,294.12,147.06,215.0,13.0,2,Potential Loyalists
15733,282.0,1.0,162.3,162.3,62.0,10.0,2,Potential Loyalists
15734,114.0,2.0,1339.45,669.725,346.0,25.0,0,At Risk
15737,14.0,8.0,1205.1200000000001,150.64000000000001,599.0,60.0,0,At Risk
15738,18.0,16.0,4812.42,300.77625,2982.0,46.0,3,New Customers
15739,65.0,1.0,449.12,449.12,472.0,8.0,0,At Risk
15740,48.0,1.0,154.88,154.88,152.0,9.0,0,At Risk
15743,15.0,4.0,784.46,196.115,216.0,59.0,0,At Risk
15744,77.0,1.0,34.8,34.8,120.0,3.0,0,At Risk
15745,18.0,4.0,1094.59,273.6475,421.0,57.0,0,At Risk
15746,133.0,1.0,196.88,196.88,178.0,28.0,0,At Risk
15747,12.0,3.0,974.04,324.68,480.0,52.0,0,At Risk
15748,39.0,1.0,149.31,149.31,51.0,19.0,0,At Risk
15749,234.0,3.0,19880.99570000001,2031.1612000000005,11046.580000000007,5.0,1,Champions
15750,2.0,8.0,2465.48,308.185,1786.0,214.0,3,New Customers
15752,39.0,7.0,2637.38,376.7685714285714,1978.0,236.0,3,New Customers
15753,304.0,1.0,79.2,79.2,144.0,1.0,2,Potential Loyalists
15754,50.0,3.0,458.57,152.85666666666665,199.0,24.0,0,At Risk
15755,9.0,6.0,2364.25,394.0416666666667,1427.0,127.0,3,New Customers
15756,60.0,4.0,532.96,133.24,242.0,160.0,0,At Risk
15757,65.0,2.0,714.42,357.21,491.0,43.0,0,At Risk
15758,24.0,1.0,205.25,205.25,47.0,9.0,0,At Risk
15759,217.0,3.0,253.04,84.34666666666666,60.0,5.0,2,Potential Loyalists
15762,64.0,2.0,583.75,291.875,251.0,37.0,0,At Risk
15763,31.0,2.0,1086.92,543.46,271.0,58.0,0,At Risk
15764,87.0,6.0,3279.97,546.6616666666666,2050.0,150.0,3,New Customers
15766,63.0,1.0,315.06,315.06,170.0,11.0,0,At Risk
15768,115.0,3.0,621.8299999999999,207.27666666666664,244.0,23.0,0,At Risk
15769,6.0,26.0,19880.99570000001,2031.1612000000005,11046.580000000007,26.0,1,Champions
